0, [15/Nov/2022:01:10:19 +0000],001234567890005,TRAFFIC,DROP, 1, [15/Nov/2022:01:10:19 +0000],231.21.4.158,130.220.182.66,157.170.192.193,200.64.26.236,rule_name5,vagrant,danny.targaryen,ldap,vsys3,inside,inside,ivlan_822,ivlan_711,forward-sumo,1, 34244671,2,40002,51220,5926,58959,524288,udp,deny,4199,4412,1720,14,15/Nov/2022:01:10:19,15/Nov/2022:01:10:19,news_and_media,2,2017895412,0,NR,HR,1,3174,2325,decrypt-unsupport-param,24,30, 46, 27,firewall-2,dunham,drop,10861555960,12430738718,14308000781,12645586498,37750219,15/Nov/2022:01:10:19,IPSec,28422468,2918,3388,1078,16307633777,Parent session ID,1981865,the hunt for red october,timestamp,sdwan_cluster3,branch,mesh,sdwan_site4,marvel 
9, [15/Nov/2022:01:10:20 +0000],001234567890003,TRAFFIC,DROP, 4, [15/Nov/2022:01:10:20 +0000],158.138.254.51,244.77.167.182,213.252.136.228,120.209.218.221,rule_name3,administrator,brandon,ping,vsys7,dmz,inside,ivlan_91,ivlan_91,syslog,6, 36847171,1,29655,34361,34597,32635,536870912,icmp,reset_both,715,4763,3758,2,15/Nov/2022:01:10:20,15/Nov/2022:01:10:20,news_and_media,4,8947311024,1,CU,HU,1,3313,1337,decrypt-cert-validation,15,30, 34, 21,firewall-1,peanut,reset-both,17436303665,10168434686,10571633718,18853119145,38140332,15/Nov/2022:01:10:20,VXLAN,26898576,1320,4386,2128,18417703624,0,1731108,superman,physical_interface,sdwan_cluster1,branch,hub-spoke,sdwan_site2,marvel 
0, [15/Nov/2022:01:10:20 +0000],001234567890005,TRAFFIC,END, 3, [15/Nov/2022:01:10:20 +0000],15.195.105.172,209.250.95.177,180.182.233.235,12.74.223.16,rule_name4,kal.el,napoleon.dynamite,ping,vsys7,critical_assets,outside,ivlan_822,ivlan_91,forward-sumo,0, 35141779,1,21746,29983,47848,43599,524288,esp,drop_ICMP,2427,3844,2148,17,15/Nov/2022:01:10:20,15/Nov/2022:01:10:20,web_based_email,4,4296156656,1,SM,MY,8,3766,1405,unknown,21,20, 26, 17,firewall-site-alpha,toastyBread,deny,15688336458,12526846832,17186190630,14125738252,36512098,15/Nov/2022:01:10:20,WireGuard,19947773,895,2061,3634,19754163909,0,1052164,batman,link_type,sdwan_cluster4,branch,mesh,sdwan_site1,dc 
5, [15/Nov/2022:01:10:20 +0000],001234567890004,TRAFFIC,DENY, 6, [15/Nov/2022:01:10:20 +0000],175.36.159.229,192.45.235.11,194.53.138.51,254.152.62.130,rule_name3,po,kal.el,dns,vsys4,outside,inside,ivlan_90,ivlan_711,logreset-both,2, 31216204,2,876,34137,22931,17152,131072,ospfigp,alert,3811,2166,2924,1,15/Nov/2022:01:10:20,15/Nov/2022:01:10:20,content_delivery_networks,6,4532036512,34359738368,BT,LT,4,1845,246,decoder,32,48, 16, 41,firewall-site-bravo,jabrowski,allow,18252809665,17590504919,13212112073,16875571629,39885832,15/Nov/2022:01:10:20,L2TP,26056142,552,4639,1012,17934883218,0,1509883,batman,link_name,sdwan_cluster3,hub,mesh,sdwan_site2,dc 
7, [15/Nov/2022:01:10:20 +0000],001234567890002,TRAFFIC,START, 6, [15/Nov/2022:01:10:20 +0000],150.63.182.59,168.220.8.250,222.53.19.20,66.84.39.121,rule_name6,administrator,vagrant,netbios_ns,vsys6,dmz,dmz,ivlan_91,ivlan_822,forward-sumo,9, 30967623,1,27225,49669,17451,63882,1073741824,icmp,reset_client,34,5000,745,16,15/Nov/2022:01:10:20,15/Nov/2022:01:10:20,any,1,462690045,1,AO,CU,8,435,2308,decoder,43,33, 37, 39,firewall-1,peanut,allow,19357338252,18029572117,11346629960,19663132896,36013423,15/Nov/2022:01:10:20,IPSec,18858529,2359,1270,3296,13268226768,0,1463105,the hunt for red october,bytes_read,sdwan_cluster3,branch,mesh,sdwan_site1,comedy 
6, [15/Nov/2022:01:10:20 +0000],001234567890003,TRAFFIC,DROP, 4, [15/Nov/2022:01:10:20 +0000],142.178.201.95,18.41.171.63,61.137.202.0,179.21.241.74,rule_name7,vagrant,danny.targaryen,ping,vsys5,critical_assets,critical_assets,ivlan_822,ivlan_822,all_traffic,7, 38665234,1,26836,23528,38314,61844,1024,udp,alert,3265,1778,1182,1,15/Nov/2022:01:10:20,15/Nov/2022:01:10:20,content_delivery_networks,4,998240580,34359738368,GQ,PS,1,2916,1433,tcp-fin,34,21, 37, 27,firewall-site-bravo,toastyBread,deny,17618131046,17077242221,15062624820,19328045057,32986837,15/Nov/2022:01:10:20,IPSec,18187175,3744,1680,1008,19007812245,0,1027042,interstellar,bytes_read,sdwan_cluster4,hub,mesh,sdwan_site2,marvel 
0, [15/Nov/2022:01:10:20 +0000],001234567890005,TRAFFIC,DENY, 10, [15/Nov/2022:01:10:20 +0000],158.67.9.142,65.241.176.101,57.248.241.246,102.108.100.78,rule_name3,napoleon.dynamite,dawn,ssl,vsys6,critical_assets,outside,ivlan_90,ivlan_90,all_traffic,0, 38897741,1,39492,39696,61507,36917,256,ipv6,drop_ICMP,2773,1312,4386,9,15/Nov/2022:01:10:20,15/Nov/2022:01:10:20,web_based_email,1,169363342,0,LC,PY,7,2534,2802,decrypt-cert-validation,41,38, 23, 36,firewall-site-alpha,toastyBread,reset-server,14005227458,15778493065,16282648943,15704727705,32541573,15/Nov/2022:01:10:20,VXLAN,23249330,4589,2768,1737,19020300367,Parent session ID,1413346,the hunt for red october,bytes_written,sdwan_cluster3,branch,mesh,sdwan_site3,comedy 
5, [15/Nov/2022:01:10:20 +0000],001234567890003,TRAFFIC,START, 0, [15/Nov/2022:01:10:20 +0000],52.82.143.98,250.160.90.109,18.38.21.53,209.111.103.52,rule_name6,bsmith,dawn,netbios_ns,vsys7,critical_assets,inside,ivlan_91,ivlan_91,syslog,1, 36755609,2,56342,14805,38366,2379,2147483648,ospfigp,reset_client,4595,4601,1723,13,15/Nov/2022:01:10:20,15/Nov/2022:01:10:20,social_networking,9,8439171648,1,PE,TT,5,1936,4621,tcp-rst-from-server,39,42, 25, 28,firewall-1,dunham,deny,17989882775,19908380515,16995283135,13004267644,31851965,15/Nov/2022:01:10:20,GRE,10248904,7,2520,2928,19552274865,Parent session ID,1090027,superman,physical_interface,sdwan_cluster3,branch,hub-spoke,sdwan_site2,comedy 
1, [15/Nov/2022:01:10:20 +0000],001234567890004,TRAFFIC,DROP, 6, [15/Nov/2022:01:10:20 +0000],134.48.137.179,195.200.6.226,110.177.182.4,148.156.189.76,rule_name6,napoleon.dynamite,administrator,web_browsing,vsys2,dmz,outside,ivlan_90,ivlan_91,forward-sumo,1, 35564687,2,50368,37611,19648,52776,8388608,esp,drop_ICMP,2042,2306,306,5,15/Nov/2022:01:10:20,15/Nov/2022:01:10:20,unknown,6,3953483845,0,JM,RW,4,674,2471,threat,27,48, 17, 19,firewall-site-bravo,peanut,allow,11963449887,11903323362,15077692976,10007140982,36249975,15/Nov/2022:01:10:20,L2TP,23946349,3223,4713,2862,12256890690,Parent session ID,1169817,superman,bytes_written,sdwan_cluster1,branch,hub-spoke,sdwan_site2,dc 
8, [15/Nov/2022:01:10:20 +0000],001234567890005,TRAFFIC,START, 0, [15/Nov/2022:01:10:20 +0000],175.124.123.106,34.128.220.198,42.100.203.141,14.173.225.208,rule_name8,vagrant,dawn,web_browsing,vsys7,critical_assets,outside,ivlan_711,ivlan_711,all_traffic,9, 35606451,1,52552,33844,44024,23388,1048576,tcp,drop_ICMP,1768,932,4265,16,15/Nov/2022:01:10:20,15/Nov/2022:01:10:20,web_advertisements,5,14802291,1,ET,BH,7,4032,4499,decoder,12,14, 29, 43,firewall-site-alpha,jabrowski,reset-server,13466329036,19003636061,16035352224,11239427709,31336488,15/Nov/2022:01:10:20,L2TP,22382448,3553,1078,3338,19620787760,0,1850470,the hunt for red october,bytes_written,sdwan_cluster3,hub,hub-spoke,sdwan_site3,marvel 
10, [15/Nov/2022:01:10:21 +0000],001234567890004,TRAFFIC,START, 5, [15/Nov/2022:01:10:21 +0000],255.166.228.51,199.168.216.245,194.22.115.200,153.95.15.150,rule_name3,brandon,dawn,smtp,vsys7,inside,outside,ivlan_91,ivlan_711,logreset-both,3, 35972156,1,7352,6112,1943,15686,33554432,ipv6,reset_both,3763,709,4484,15,15/Nov/2022:01:10:21,15/Nov/2022:01:10:21,social_networking,5,5248304093,34359738368,KZ,AR,9,1893,3328,decrypt-unsupport-param,26,47, 14, 14,firewall-site-alpha,peanut,reset-server,17788271046,12532947021,19207270844,11257518877,32608369,15/Nov/2022:01:10:21,OpenVPN,20365598,1259,3142,3234,19918265255,0,1775525,batman,link_health,sdwan_cluster1,branch,hub-spoke,sdwan_site2,dc 
2, [15/Nov/2022:01:10:21 +0000],001234567890005,TRAFFIC,DENY, 3, [15/Nov/2022:01:10:21 +0000],1.44.191.75,214.13.73.34,12.144.149.236,204.86.88.123,rule_name1,will.smith,administrator,ldap,vsys1,dmz,critical_assets,ivlan_711,ivlan_90,all_traffic,9, 35847539,2,53825,47329,61194,18798,268435456,etherip,drop_ICMP,3101,1295,2559,2,15/Nov/2022:01:10:21,15/Nov/2022:01:10:21,shopping,9,2502368862,34359738368,PM,ZW,3,1928,2562,n_a,36,37, 47, 49,firewall-site-bravo,toastyBread,reset-server,12755016977,12844212903,16554977709,12173081155,30072236,15/Nov/2022:01:10:21,IPSec,24906558,3432,2485,4272,12832453563,Parent session ID,1560458,superman,bytes_written,sdwan_cluster4,hub,hub-spoke,sdwan_site2,anime 
7, [15/Nov/2022:01:10:21 +0000],001234567890005,TRAFFIC,DENY, 10, [15/Nov/2022:01:10:21 +0000],51.141.91.42,252.121.138.15,84.63.57.128,238.151.121.197,rule_name6,danny.targaryen,brandon,smtp,vsys7,critical_assets,outside,ivlan_822,ivlan_90,logreset-both,7, 33685225,2,20252,32654,20192,20105,4194304,udp,drop_ICMP,4834,3783,2661,17,15/Nov/2022:01:10:21,15/Nov/2022:01:10:21,any,6,6931091258,1,GU,GQ,3,3524,413,tcp-rst-from-server,50,39, 22, 15,firewall-site-bravo,dunham,reset-both,18470917674,15642209608,13061983904,11458629063,39363380,15/Nov/2022:01:10:21,VXLAN,11888807,4364,2862,35,14818526622,0,1217179,batman,physical_interface,sdwan_cluster4,hub,mesh,sdwan_site3,comedy 
6, [15/Nov/2022:01:10:21 +0000],001234567890003,TRAFFIC,END, 2, [15/Nov/2022:01:10:21 +0000],19.69.249.138,84.25.157.58,220.159.104.178,244.58.27.95,rule_name3,dawn,po,ldap,vsys3,inside,outside,ivlan_822,ivlan_822,logreset-both,2, 38768715,1,35983,9709,11526,51179,33554432,etherip,drop,4433,3929,2683,18,15/Nov/2022:01:10:21,15/Nov/2022:01:10:21,web_advertisements,9,9940443650,0,BN,RE,4,982,3633,n_a,19,29, 48, 22,firewall-2,peanut,reset-client,16145419576,11714140954,16937473204,12144132865,39899009,15/Nov/2022:01:10:21,IPSec,26724989,370,1096,1543,10019240717,Parent session ID,1530239,the hunt for red october,bytes_read,sdwan_cluster1,branch,hub-spoke,sdwan_site4,anime 
4, [15/Nov/2022:01:10:21 +0000],001234567890004,TRAFFIC,END, 5, [15/Nov/2022:01:10:21 +0000],136.99.66.95,20.144.109.83,5.56.230.25,240.46.250.188,rule_name7,danny.targaryen,bsmith,netbios_ns,vsys5,dmz,inside,ivlan_711,ivlan_90,syslog,8, 38185194,1,24961,43720,31958,33592,536870912,etherip,alert,648,4250,3805,5,15/Nov/2022:01:10:21,15/Nov/2022:01:10:21,computer_and_internet_info,4,9104140578,34359738368,LI,GM,1,4069,4279,tcp-rst-from-server,31,42, 36, 17,firewall-site-alpha,peanut,reset-server,11014524488,12419309625,12146675845,15819155279,39859572,15/Nov/2022:01:10:21,L2TP,18074423,3779,2798,3382,16304376385,0,1841718,interstellar,bytes_written,sdwan_cluster2,hub,hub-spoke,sdwan_site3,marvel 
7, [15/Nov/2022:01:10:21 +0000],001234567890004,TRAFFIC,END, 5, [15/Nov/2022:01:10:21 +0000],47.68.205.125,247.35.148.175,35.115.183.62,199.210.145.48,rule_name7,will.smith,administrator,netbios_ns,vsys5,critical_assets,outside,ivlan_90,ivlan_711,syslog,4, 30593290,1,40694,43423,37946,62271,32768,etherip,alert,1744,1745,3210,2,15/Nov/2022:01:10:21,15/Nov/2022:01:10:21,any,1,2560615436,0,BF,MQ,9,2792,3167,threat,41,49, 27, 17,firewall-site-bravo,jabrowski,reset-client,17145044667,14378071339,15750649198,15822091392,34951384,15/Nov/2022:01:10:21,VXLAN,17982550,1989,4285,1411,10753328016,0,1909187,the hunt for red october,link_name,sdwan_cluster3,branch,hub-spoke,sdwan_site2,dc 
5, [15/Nov/2022:01:10:21 +0000],001234567890003,TRAFFIC,START, 3, [15/Nov/2022:01:10:21 +0000],26.242.2.172,179.197.7.118,169.13.60.234,42.9.190.15,rule_name2,bsmith,will.smith,web_browsing,vsys4,inside,dmz,ivlan_711,ivlan_822,syslog,8, 32232137,2,21408,31945,51575,44101,268435456,tcp,reset_client,3348,4699,3025,10,15/Nov/2022:01:10:21,15/Nov/2022:01:10:21,shopping,0,7907983063,34359738368,TO,VA,9,3887,255,threat,33,21, 49, 37,firewall-2,dunham,deny,15233436515,14089061033,15695153276,14802018354,34570265,15/Nov/2022:01:10:21,SSTP,17328640,3146,3419,1824,12144953589,Parent session ID,1489861,the hunt for red october,timestamp,sdwan_cluster1,hub,mesh,sdwan_site2,anime 
2, [15/Nov/2022:01:10:21 +0000],001234567890004,TRAFFIC,START, 1, [15/Nov/2022:01:10:21 +0000],35.81.134.242,176.179.91.154,82.13.174.16,220.199.243.127,rule_name6,dawn,po,ldap,vsys3,dmz,dmz,ivlan_822,ivlan_91,syslog,2, 37148879,2,9553,34319,6625,27941,524288,tcp,deny,3683,727,2056,2,15/Nov/2022:01:10:21,15/Nov/2022:01:10:21,shopping,1,3226266573,1,GM,HR,9,648,1597,n_a,21,30, 14, 35,firewall-1,jabrowski,reset-client,18975331667,13555256837,11004455813,18853767275,38830523,15/Nov/2022:01:10:21,OpenVPN,15363877,611,629,102,19530055469,Parent session ID,1086480,superman,bytes_written,sdwan_cluster3,branch,mesh,sdwan_site1,anime 
5, [15/Nov/2022:01:10:22 +0000],001234567890003,TRAFFIC,START, 9, [15/Nov/2022:01:10:22 +0000],18.79.87.75,90.31.253.218,10.111.40.237,147.188.5.51,rule_name3,brandon,administrator,dns,vsys4,outside,inside,ivlan_711,ivlan_822,all_traffic,3, 38961780,1,61725,37498,61503,17393,268435456,esp,alert,48,2418,2301,14,15/Nov/2022:01:10:22,15/Nov/2022:01:10:22,business_and_economy,8,8697136353,0,TR,KH,9,4339,3587,tcp-fin,45,14, 24, 19,firewall-site-bravo,peanut,reset-both,18788959693,14768361447,10100300418,13666263963,35117053,15/Nov/2022:01:10:22,OpenVPN,11586859,2264,4001,3667,19407126156,Parent session ID,1580243,superman,bytes_read,sdwan_cluster3,hub,mesh,sdwan_site3,dc 
1, [15/Nov/2022:01:10:22 +0000],001234567890005,TRAFFIC,DENY, 0, [15/Nov/2022:01:10:22 +0000],89.187.207.176,127.130.174.41,138.55.44.188,179.121.97.155,rule_name6,bsmith,kal.el,ssl,vsys2,outside,dmz,ivlan_822,ivlan_91,syslog,4, 35635922,2,47206,39232,5323,7391,1048576,etherip,drop,1552,521,959,14,15/Nov/2022:01:10:22,15/Nov/2022:01:10:22,any,2,1402985595,1,VN,GY,1,541,3835,threat,45,32, 16, 31,firewall-1,dunham,deny,14409609986,14694510791,16971096041,15299953925,38180505,15/Nov/2022:01:10:22,WireGuard,21362075,3565,2894,3344,19581619618,0,1477008,interstellar,bytes_written,sdwan_cluster2,branch,mesh,sdwan_site2,marvel 
6, [15/Nov/2022:01:10:22 +0000],001234567890002,TRAFFIC,DROP, 9, [15/Nov/2022:01:10:22 +0000],173.21.20.149,111.95.200.18,141.218.137.73,134.171.135.170,rule_name2,po,kal.el,netbios_ns,vsys6,dmz,dmz,ivlan_822,ivlan_711,all_traffic,5, 31133766,1,13016,56423,5910,49249,1073741824,ospfigp,reset_server,522,4647,2516,18,15/Nov/2022:01:10:22,15/Nov/2022:01:10:22,content_delivery_networks,5,9652990289,0,PT,KW,7,2616,3755,n_a,18,42, 20, 21,firewall-1,dunham,drop,18903884940,14477443625,19464978540,13508048526,31024472,15/Nov/2022:01:10:22,OpenVPN,18059965,3518,1743,4511,15405023889,0,1591060,interstellar,timestamp,sdwan_cluster4,branch,mesh,sdwan_site2,anime 
2, [15/Nov/2022:01:10:22 +0000],001234567890004,TRAFFIC,START, 1, [15/Nov/2022:01:10:22 +0000],181.70.127.86,139.112.56.49,165.84.110.37,143.172.113.124,rule_name7,bsmith,kal.el,ssl,vsys6,inside,outside,ivlan_822,ivlan_91,all_traffic,0, 38311234,1,29739,16842,57536,59151,16777216,tcp,reset_both,4476,3917,4588,12,15/Nov/2022:01:10:22,15/Nov/2022:01:10:22,any,5,6130989909,34359738368,CL,BG,8,3069,4802,decrypt-unsupport-param,16,26, 12, 26,firewall-site-alpha,dunham,deny,11622712194,11820144299,15332181769,19147134193,35721283,15/Nov/2022:01:10:22,L2TP,18874815,640,1555,1528,13476301685,Parent session ID,1783157,interstellar,bytes_written,sdwan_cluster4,hub,hub-spoke,sdwan_site3,anime 
1, [15/Nov/2022:01:10:22 +0000],001234567890005,TRAFFIC,DROP, 6, [15/Nov/2022:01:10:22 +0000],17.50.86.192,30.192.226.18,242.103.112.186,19.144.208.238,rule_name3,vagrant,dawn,netbios_ns,vsys2,outside,inside,ivlan_711,ivlan_91,syslog,1, 39893772,2,451,32937,48968,46489,131072,esp,drop,2811,2074,1564,1,15/Nov/2022:01:10:22,15/Nov/2022:01:10:22,computer_and_internet_info,6,9904947119,34359738368,PF,TC,0,93,2823,tcp-reuse,43,27, 49, 44,firewall-site-bravo,peanut,drop,15673757857,18167269848,13555399643,16697731782,34850268,15/Nov/2022:01:10:22,L2TP,25712508,1008,4230,1495,18652532240,0,1457434,batman,bytes_written,sdwan_cluster1,branch,mesh,sdwan_site1,anime 
7, [15/Nov/2022:01:10:22 +0000],001234567890005,TRAFFIC,DROP, 7, [15/Nov/2022:01:10:22 +0000],197.1.193.251,8.220.197.245,59.145.2.165,228.17.31.252,rule_name7,bsmith,po,ldap,vsys5,inside,outside,ivlan_822,ivlan_91,forward-sumo,8, 34609650,1,16836,61526,47175,51074,4194304,icmp,allow,2152,2854,296,4,15/Nov/2022:01:10:22,15/Nov/2022:01:10:22,unknown,3,2898212341,1,CN,MZ,2,698,2328,tcp-fin,44,24, 23, 47,firewall-site-bravo,jabrowski,reset-client,11470739392,19994801262,13046141403,14548184285,35034513,15/Nov/2022:01:10:22,L2TP,15503020,2913,1289,3030,10848972501,0,1434201,superman,physical_interface,sdwan_cluster1,branch,mesh,sdwan_site2,comedy 
5, [15/Nov/2022:01:10:22 +0000],001234567890003,TRAFFIC,DROP, 4, [15/Nov/2022:01:10:22 +0000],94.214.189.115,74.36.117.191,25.171.168.71,57.50.65.67,rule_name8,vagrant,bsmith,netbios_ns,vsys5,outside,dmz,ivlan_90,ivlan_711,logreset-both,7, 33527101,2,23962,62189,23665,40920,8388608,etherip,deny,1596,818,1120,2,15/Nov/2022:01:10:22,15/Nov/2022:01:10:22,social_networking,7,542479846,1,WS,VI,0,3327,945,tcp-fin,32,23, 38, 45,firewall-site-bravo,dunham,drop,14219048007,11367980791,10382544177,18082805903,37673550,15/Nov/2022:01:10:22,VXLAN,24124517,3830,2256,3181,10370702561,Parent session ID,1293649,the hunt for red october,bytes_read,sdwan_cluster3,hub,hub-spoke,sdwan_site3,anime 
9, [15/Nov/2022:01:10:22 +0000],001234567890002,TRAFFIC,END, 2, [15/Nov/2022:01:10:22 +0000],102.109.54.222,118.143.204.228,84.91.204.47,219.122.187.105,rule_name2,napoleon.dynamite,brandon,ping,vsys1,inside,outside,ivlan_90,ivlan_90,logreset-both,4, 30419674,1,58722,50648,3453,59734,8192,ospfigp,allow,4579,3122,2782,9,15/Nov/2022:01:10:22,15/Nov/2022:01:10:22,web_based_email,0,4114537082,34359738368,PG,PN,3,1884,2157,n_a,31,13, 21, 30,firewall-site-alpha,jabrowski,drop,16796951362,10184125060,19040457979,19614331031,38129144,15/Nov/2022:01:10:22,OpenVPN,22426031,1957,3677,3132,13885866380,0,1724997,the hunt for red october,link_health,sdwan_cluster3,branch,hub-spoke,sdwan_site1,anime 
3, [15/Nov/2022:01:10:23 +0000],001234567890004,TRAFFIC,START, 1, [15/Nov/2022:01:10:23 +0000],226.169.21.171,223.254.146.255,223.230.155.38,121.167.180.50,rule_name2,napoleon.dynamite,will.smith,ldap,vsys2,outside,critical_assets,ivlan_711,ivlan_91,forward-sumo,5, 34685108,1,40962,41777,28468,61893,131072,tcp,drop,4693,3759,3754,7,15/Nov/2022:01:10:23,15/Nov/2022:01:10:23,business_and_economy,6,8594518508,1,UM,AZ,7,4186,1162,decrypt-error,16,30, 32, 20,firewall-site-alpha,jabrowski,deny,16271608691,10973517819,19241675960,10417860169,32293030,15/Nov/2022:01:10:23,WireGuard,15195693,2077,4190,2273,15272470289,Parent session ID,1761121,batman,bytes_written,sdwan_cluster4,branch,hub-spoke,sdwan_site4,comedy 
8, [15/Nov/2022:01:10:23 +0000],001234567890003,TRAFFIC,DROP, 8, [15/Nov/2022:01:10:23 +0000],217.180.69.139,171.149.13.95,77.118.112.67,74.14.191.235,rule_name4,will.smith,napoleon.dynamite,ssl,vsys2,outside,critical_assets,ivlan_90,ivlan_90,syslog,1, 38469804,2,26910,32750,19781,48930,524288,etherip,allow,1147,1390,2816,15,15/Nov/2022:01:10:23,15/Nov/2022:01:10:23,unknown,9,858556001,1,JO,LY,7,3179,3743,threat,22,21, 33, 12,firewall-1,peanut,allow,12182315666,14248738282,10992558144,12034683570,31403132,15/Nov/2022:01:10:23,IPSec,23391446,616,447,1403,19405108530,0,1835950,superman,timestamp,sdwan_cluster4,branch,hub-spoke,sdwan_site1,comedy 
5, [15/Nov/2022:01:10:23 +0000],001234567890005,TRAFFIC,START, 0, [15/Nov/2022:01:10:23 +0000],76.57.149.237,74.58.77.87,151.34.218.211,72.106.89.181,rule_name6,kal.el,po,ssl,vsys4,dmz,critical_assets,ivlan_711,ivlan_91,all_traffic,4, 38964959,1,16780,13454,6922,24511,4194304,ospfigp,drop_ICMP,738,2447,4919,16,15/Nov/2022:01:10:23,15/Nov/2022:01:10:23,news_and_media,6,9895753970,0,BD,NI,0,880,861,decrypt-cert-validation,29,34, 16, 19,firewall-site-alpha,toastyBread,reset-server,18625042082,16619241828,10556000806,16240248003,33988654,15/Nov/2022:01:10:23,SSTP,15622614,969,3787,3670,16249356905,Parent session ID,1807637,the hunt for red october,bytes_read,sdwan_cluster2,branch,mesh,sdwan_site2,marvel 
1, [15/Nov/2022:01:10:23 +0000],001234567890005,TRAFFIC,DENY, 10, [15/Nov/2022:01:10:23 +0000],4.157.153.163,175.162.35.137,210.55.78.16,2.40.140.246,rule_name4,danny.targaryen,danny.targaryen,netbios_ns,vsys7,critical_assets,inside,ivlan_822,ivlan_711,syslog,2, 37461113,2,46058,9051,56830,23101,262144,tcp,allow,1024,1823,776,18,15/Nov/2022:01:10:23,15/Nov/2022:01:10:23,unknown,8,2471633690,1,MC,LI,1,2790,4157,decoder,35,44, 27, 29,firewall-site-alpha,dunham,drop,19707275206,18149162718,15844151216,14322313657,38005441,15/Nov/2022:01:10:23,L2TP,15769208,581,4731,4225,11392937144,0,1127219,interstellar,link_health,sdwan_cluster1,hub,mesh,sdwan_site3,marvel 
2, [15/Nov/2022:01:10:23 +0000],001234567890003,TRAFFIC,DROP, 3, [15/Nov/2022:01:10:23 +0000],192.223.190.142,211.255.81.75,39.40.112.251,167.121.175.159,rule_name5,will.smith,dawn,ldap,vsys3,critical_assets,inside,ivlan_91,ivlan_711,all_traffic,2, 37104858,1,3363,54405,11161,8426,32768,ipv6,drop,823,3932,4861,13,15/Nov/2022:01:10:23,15/Nov/2022:01:10:23,web_based_email,9,1161264839,0,GY,AO,6,2112,2264,decrypt-error,39,20, 17, 44,firewall-site-alpha,peanut,allow,12325718157,12800527092,18422103220,14523913111,33475248,15/Nov/2022:01:10:23,SSTP,21949690,487,2295,4199,13921606798,Parent session ID,1789373,the hunt for red october,link_type,sdwan_cluster2,hub,hub-spoke,sdwan_site1,anime 
9, [15/Nov/2022:01:10:23 +0000],001234567890004,TRAFFIC,DROP, 8, [15/Nov/2022:01:10:23 +0000],141.120.121.169,154.195.118.150,248.223.68.165,216.115.6.157,rule_name4,brandon,brandon,ping,vsys2,outside,critical_assets,ivlan_90,ivlan_91,logreset-both,0, 36083762,1,20238,54191,37547,29835,8192,icmp,reset_server,731,2607,3343,15,15/Nov/2022:01:10:23,15/Nov/2022:01:10:23,computer_and_internet_info,0,6844409897,0,WF,LY,4,2528,4905,decrypt-unsupport-param,43,38, 23, 46,firewall-1,peanut,drop,16264945631,13487344702,16737387260,12282526938,34040882,15/Nov/2022:01:10:23,OpenVPN,15267013,4064,4897,1880,17169378609,0,1067192,the hunt for red october,timestamp,sdwan_cluster4,hub,hub-spoke,sdwan_site2,dc 
10, [15/Nov/2022:01:10:23 +0000],001234567890004,TRAFFIC,DENY, 7, [15/Nov/2022:01:10:23 +0000],79.204.70.110,22.62.73.35,212.72.133.86,253.180.66.109,rule_name2,kal.el,administrator,ping,vsys7,dmz,dmz,ivlan_91,ivlan_822,all_traffic,6, 38460070,1,52125,42559,57425,36738,2147483648,ospfigp,deny,4816,3063,2373,19,15/Nov/2022:01:10:23,15/Nov/2022:01:10:23,shopping,9,1243632636,34359738368,TO,ZM,4,2006,4749,tcp-reuse,13,32, 49, 16,firewall-1,peanut,reset-server,16688628255,16286726951,15742138361,11074637821,32899706,15/Nov/2022:01:10:23,GRE,29594838,1572,3355,3124,19282732060,Parent session ID,1682460,batman,bytes_read,sdwan_cluster1,branch,hub-spoke,sdwan_site1,dc 
2, [15/Nov/2022:01:10:23 +0000],001234567890005,TRAFFIC,DROP, 8, [15/Nov/2022:01:10:23 +0000],121.236.120.235,70.170.113.182,202.136.144.73,110.95.226.7,rule_name5,kal.el,kal.el,ping,vsys5,outside,dmz,ivlan_90,ivlan_711,all_traffic,3, 32360009,1,54474,50266,14210,61599,2048,ospfigp,reset_server,1594,971,2092,8,15/Nov/2022:01:10:23,15/Nov/2022:01:10:23,computer_and_internet_info,7,9525214334,1,SO,WS,3,2131,4578,tcp-rst-from-server,29,49, 26, 27,firewall-site-bravo,jabrowski,reset-server,12360479461,14464981736,19323146885,13742555680,32574248,15/Nov/2022:01:10:23,VXLAN,21996948,766,3231,3617,19737316161,Parent session ID,1913657,interstellar,bytes_read,sdwan_cluster1,branch,mesh,sdwan_site1,anime 
3, [15/Nov/2022:01:10:23 +0000],001234567890002,TRAFFIC,DROP, 0, [15/Nov/2022:01:10:23 +0000],32.88.21.7,211.164.122.200,220.219.63.141,42.26.38.46,rule_name7,po,dawn,ldap,vsys4,critical_assets,outside,ivlan_91,ivlan_90,logreset-both,2, 35076901,1,26820,30652,55916,19962,134217728,esp,allow,3300,3824,4255,6,15/Nov/2022:01:10:23,15/Nov/2022:01:10:23,web_advertisements,4,2096658519,0,MC,SN,4,4076,2499,tcp-fin,34,33, 28, 37,firewall-site-alpha,peanut,deny,10142268119,14653316722,18894457364,19667421187,38929126,15/Nov/2022:01:10:23,GRE,27288661,1242,346,2993,13764170350,0,1437785,batman,bytes_read,sdwan_cluster2,hub,hub-spoke,sdwan_site3,comedy 
